customer_id,age,gender,region,product,category,purchase_channel,payment_method,order_value_inr,rating,issue_type,issue_resolved,feedback,review,customer_emotion,customer_happy,review_date
CUST05550,62,Male,West,Monitor,Computers,Website,Net Banking,646.43,5,Wrong Item,No,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-03
CUST05551,51,Other,West,Monitor,Computers,Mobile App,Credit Card,1871.27,5,Wrong Item,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-23
CUST05552,22,Other,East,Monitor,Computers,Marketplace,UPI,1201.47,4,Damaged Product,No,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-07-01
CUST05553,63,Male,Central,Laptop,Computers,Store,UPI,527.98,5,Poor Quality,No,I did not expect the laptop to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-03-20
CUST05554,46,Male,Central,Monitor,Computers,Marketplace,UPI,1156.01,2,Damaged Product,No,The monitor stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-07-30
CUST05555,29,Male,West,Speaker,Audio,Mobile App,Cash on Delivery,631.36,1,Support Delay,No,I am extremely angry. The speaker arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-05-22
CUST05556,23,Male,West,Smartwatch,Wearables,Website,Debit Card,1209.9,1,Poor Quality,Yes,I am extremely angry. The smartwatch arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-05-12
CUST05557,26,Male,North,Keyboard,Accessories,Mobile App,Debit Card,627.41,5,Late Delivery,Yes,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-15
CUST05558,63,Other,Central,Monitor,Computers,Marketplace,Credit Card,1116.4,1,Wrong Item,Yes,Worst purchase ever! The monitor is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-03-25
CUST05559,62,Other,Central,Monitor,Computers,Store,Credit Card,1786.13,4,Damaged Product,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-07-16
CUST05560,49,Other,East,Camera,Photography,Marketplace,Net Banking,1059.46,3,Wrong Item,Yes,I expected better quality from this camera.,I feel let down by the product.,Sad,No,2025-11-01
CUST05561,52,Male,South,Camera,Photography,Mobile App,Net Banking,850.58,5,None,No,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-06-02
CUST05562,57,Male,West,Smartwatch,Wearables,Store,Debit Card,1251.54,4,None,Yes,I did not expect the smartwatch to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-06-27
CUST05563,19,Female,East,Mouse,Accessories,Marketplace,Debit Card,1725.32,5,Damaged Product,Yes,I am very happy with the mouse. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-07-07
CUST05564,69,Female,North,Tablet,Electronics,Mobile App,Debit Card,533.97,4,Wrong Item,Yes,I am very happy with the tablet. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-10-12
CUST05565,70,Other,West,Laptop,Computers,Marketplace,Cash on Delivery,1299.1,5,Damaged Product,Yes,I did not expect the laptop to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-01-27
CUST05566,49,Other,East,Smartphone,Electronics,Mobile App,Cash on Delivery,2582.21,5,Damaged Product,Yes,I am very happy with the smartphone. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-23
CUST05567,30,Female,South,Smartwatch,Wearables,Store,Debit Card,1592.21,1,Damaged Product,No,Worst purchase ever! The smartwatch is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-05-04
CUST05568,36,Other,South,Headphones,Audio,Marketplace,Net Banking,1138.58,1,Late Delivery,Yes,I am extremely angry. The headphones arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-03-03
CUST05569,33,Female,North,Speaker,Audio,Mobile App,Net Banking,1662.09,2,Poor Quality,Yes,I am extremely angry. The speaker arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2026-06-05
CUST05570,19,Female,East,Speaker,Audio,Website,UPI,1471.63,5,Late Delivery,No,"Wow, the speaker arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-10-03
CUST05571,45,Male,West,Monitor,Computers,Marketplace,Net Banking,1789.77,4,Late Delivery,No,I was surprised by the features and performance of the monitor.,The product surprised me in a good way.,Surprise,Yes,2026-02-12
CUST05572,25,Other,North,Laptop,Computers,Store,Debit Card,294.25,5,Poor Quality,No,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-01-27
CUST05573,39,Other,East,Camera,Photography,Website,Cash on Delivery,399.52,1,None,Yes,I am extremely angry. The camera arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-12-05
CUST05574,22,Male,East,Keyboard,Accessories,Website,UPI,2107.25,2,Wrong Item,Yes,I expected better quality from this keyboard.,I feel let down by the product.,Sad,No,2026-05-13
CUST05575,27,Other,North,Laptop,Computers,Marketplace,Cash on Delivery,412.22,2,Support Delay,No,I expected better quality from this laptop.,I feel let down by the product.,Sad,No,2025-01-07
CUST05576,54,Female,East,Monitor,Computers,Mobile App,UPI,1423.68,5,Support Delay,Yes,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-07
CUST05577,31,Other,South,Tablet,Electronics,Mobile App,Net Banking,872.33,2,Wrong Item,Yes,The tablet stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-01-31
CUST05578,24,Other,Central,Mouse,Accessories,Marketplace,Net Banking,573.91,5,Late Delivery,No,I did not expect the mouse to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-12-28
CUST05579,70,Male,South,Mouse,Accessories,Website,Cash on Delivery,1376.46,5,Damaged Product,No,I did not expect the mouse to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-04-30
CUST05580,53,Female,North,Monitor,Computers,Mobile App,UPI,1249.72,5,None,Yes,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-06-14
CUST05581,19,Female,West,Headphones,Audio,Marketplace,Credit Card,4323.08,5,Wrong Item,Yes,I am very happy with the headphones. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-03-03
CUST05582,64,Male,South,Laptop,Computers,Mobile App,Net Banking,730.6,5,Poor Quality,Yes,Great value for money. The laptop is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-06-08
CUST05583,67,Other,North,Smartphone,Electronics,Mobile App,UPI,2796.35,2,Damaged Product,Yes,I am extremely angry. The smartphone arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-06-15
CUST05584,62,Female,West,Headphones,Audio,Mobile App,Net Banking,1378.95,2,Support Delay,Yes,This is unacceptable. I received the wrong headphones.,Very angry and frustrated.,Angry,No,2025-12-20
CUST05585,51,Male,South,Mouse,Accessories,Mobile App,UPI,713.61,4,Damaged Product,Yes,Great value for money. The mouse is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-06-02
CUST05586,58,Male,Central,Camera,Photography,Website,Credit Card,1843.66,5,Late Delivery,Yes,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-05-07
CUST05587,70,Male,South,Smartwatch,Wearables,Mobile App,UPI,1584.03,5,Late Delivery,No,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-23
CUST05588,20,Female,East,Keyboard,Accessories,Store,Credit Card,1122.48,4,None,No,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-02-22
CUST05589,25,Female,Central,Smartphone,Electronics,Website,Net Banking,1303.87,5,Damaged Product,Yes,I was surprised by the features and performance of the smartphone.,The product surprised me in a good way.,Surprise,Yes,2025-03-27
CUST05590,24,Male,South,Laptop,Computers,Store,UPI,743.94,3,None,Yes,The laptop stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-06-20
CUST05591,43,Female,North,Monitor,Computers,Mobile App,Net Banking,641.13,5,None,No,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-10
CUST05592,36,Other,South,Monitor,Computers,Marketplace,UPI,1796.58,3,Wrong Item,Yes,I am disappointed with the monitor. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-02-02
CUST05593,42,Other,Central,Tablet,Electronics,Website,Cash on Delivery,948.08,4,Damaged Product,No,Loved the tablet! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-03-07
CUST05594,52,Other,South,Smartphone,Electronics,Store,Net Banking,1041.01,5,None,Yes,I was surprised by the features and performance of the smartphone.,The product surprised me in a good way.,Surprise,Yes,2026-04-24
CUST05595,48,Other,Central,Camera,Photography,Website,Debit Card,1315.38,5,Late Delivery,Yes,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-07-17
CUST05596,48,Other,South,Tablet,Electronics,Store,Cash on Delivery,1303.02,5,Late Delivery,No,Loved the tablet! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-10-04
CUST05597,50,Other,North,Smartphone,Electronics,Website,Net Banking,433.09,5,Damaged Product,No,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-04-07
CUST05598,41,Female,West,Mouse,Accessories,Marketplace,Credit Card,2530.23,1,Poor Quality,Yes,I am extremely angry. The mouse arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-03-01
CUST05599,33,Male,West,Keyboard,Accessories,Mobile App,Debit Card,1186.51,2,Late Delivery,No,I am disappointed with the keyboard. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-06-26
CUST05600,52,Male,North,Headphones,Audio,Marketplace,Net Banking,961.29,2,Poor Quality,Yes,This is unacceptable. I received the wrong headphones.,Very angry and frustrated.,Angry,No,2026-03-16
CUST05601,34,Other,West,Speaker,Audio,Store,Debit Card,1451.06,4,None,No,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-11-01
CUST05602,66,Other,East,Monitor,Computers,Store,Cash on Delivery,1278.9,5,Support Delay,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-02-14
CUST05603,24,Other,Central,Keyboard,Accessories,Website,Credit Card,1805.5,5,Wrong Item,Yes,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-07-13
CUST05604,38,Female,South,Tablet,Electronics,Mobile App,Cash on Delivery,1555.71,3,Poor Quality,No,I expected better quality from this tablet.,I feel let down by the product.,Sad,No,2026-04-10
CUST05605,25,Female,North,Laptop,Computers,Website,UPI,1748.65,5,Late Delivery,Yes,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-04-30
CUST05606,22,Other,West,Smartwatch,Wearables,Marketplace,Net Banking,2638.98,2,Support Delay,Yes,I expected better quality from this smartwatch.,I feel let down by the product.,Sad,No,2025-09-05
CUST05607,70,Female,Central,Smartphone,Electronics,Store,UPI,1947.61,4,None,Yes,I was surprised by the features and performance of the smartphone.,The product surprised me in a good way.,Surprise,Yes,2026-03-01
CUST05608,44,Other,West,Headphones,Audio,Marketplace,UPI,988.0,5,Damaged Product,Yes,I was surprised by the features and performance of the headphones.,The product surprised me in a good way.,Surprise,Yes,2026-03-03
CUST05609,64,Male,Central,Monitor,Computers,Marketplace,Credit Card,528.54,4,Poor Quality,No,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-01-27
CUST05610,29,Female,North,Mouse,Accessories,Marketplace,UPI,3242.4,4,Poor Quality,No,Great value for money. The mouse is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-05-20
CUST05611,20,Other,North,Smartwatch,Wearables,Store,Credit Card,939.62,5,Late Delivery,Yes,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-04-29
CUST05612,36,Female,North,Speaker,Audio,Store,Net Banking,806.32,2,Damaged Product,No,I am disappointed with the speaker. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-02-16
CUST05613,63,Female,West,Headphones,Audio,Website,Debit Card,354.65,1,Poor Quality,No,I am extremely angry. The headphones arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-02-23
CUST05614,18,Female,East,Smartwatch,Wearables,Mobile App,Net Banking,1366.5,4,Late Delivery,No,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-05-29
CUST05615,38,Male,West,Smartphone,Electronics,Mobile App,UPI,1208.07,4,Poor Quality,No,I am very happy with the smartphone. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-29
CUST05616,24,Other,Central,Speaker,Audio,Marketplace,Net Banking,409.6,1,Poor Quality,Yes,Worst purchase ever! The speaker is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-01-12
CUST05617,45,Female,Central,Smartphone,Electronics,Marketplace,Net Banking,1472.37,4,Damaged Product,Yes,I did not expect the smartphone to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-08-04
